0 1.5 1.5 
0.1 1.30699 1.56157 
0.2 1.13156 1.59592 
0.3 0.976909 1.60431 
0.4 0.843779 1.58971 
0.5 0.731175 1.55603 
0.6 0.637113 1.50743 
0.7 0.559192 1.44788 
0.8 0.494977 1.38085 
0.9 0.442217 1.30928 
1 0.398937 1.23548 
1.1 0.363467 1.16128 
1.2 0.334427 1.08803 
1.3 0.31069 1.01672 
1.4 0.291345 0.94805 
1.5 0.275662 0.882474 
1.6 0.263055 0.820277 
1.7 0.253056 0.761604 
1.8 0.245291 0.706503 
1.9 0.23946 0.654944 
2 0.235326 0.606846 
2.1 0.232699 0.562092 
2.2 0.231429 0.520537 
2.3 0.231397 0.482023 
2.4 0.232511 0.446383 
2.5 0.234701 0.413447 
2.6 0.237913 0.383045 
2.7 0.242111 0.35501 
2.8 0.247268 0.329181 
2.9 0.253371 0.305403 
3 0.260416 0.283528 
3.1 0.268406 0.263419 
3.2 0.277354 0.244943 
3.3 0.287278 0.227978 
3.4 0.298203 0.212409 
3.5 0.310159 0.19813 
3.6 0.323183 0.185042 
3.7 0.337317 0.173053 
3.8 0.352609 0.162079 
3.9 0.36911 0.152042 
4 0.386878 0.142872 
4.1 0.405976 0.134502 
4.2 0.42647 0.126873 
4.3 0.448435 0.119932 
4.4 0.471947 0.113628 
4.5 0.497089 0.107917 
4.6 0.52395 0.102761 
4.7 0.552623 0.0981225 
4.8 0.583207 0.0939715 
4.9 0.615805 0.0902809 
5 0.650526 0.0870275 
5.1 0.687484 0.0841924 
5.2 0.726796 0.0817609 
5.3 0.768585 0.0797221 
5.4 0.812977 0.0780698 
5.5 0.8601 0.0768022 
5.6 0.910085 0.0759229 
5.7 0.963062 0.0754409 
5.8 1.01916 0.0753719 
5.9 1.07851 0.0757388 
6 1.14122 0.0765733 
6.1 1.2074 0.0779174 
6.2 1.27714 0.0798258 
6.3 1.35052 0.0823682 
6.4 1.42755 0.0856332 
6.5 1.50825 0.0897324 
6.6 1.59253 0.0948069 
6.7 1.68026 0.101034 
6.8 1.77119 0.108636 
6.9 1.86496 0.117894 
7 1.96101 0.129162 
7.1 2.05859 0.142885 
7.2 2.15665 0.159621 
7.3 2.25381 0.180069 
7.4 2.34825 0.205095 
7.5 2.4376 0.235761 
7.6 2.51891 0.273343 
7.7 2.58851 0.319326 
7.8 2.64206 0.375363 
7.9 2.67459 0.443156 
8 2.68083 0.524231 
8.1 2.65568 0.619578 
8.2 2.59505 0.729152 
8.3 2.49685 0.851322 
8.4 2.36202 0.982427 
8.5 2.19513 1.11669 
8.6 2.00422 1.24669 
8.7 1.79978 1.36446 
8.8 1.59297 1.46283 
8.9 1.39376 1.53666 
9 1.20969 1.58349 
9.1 1.04527 1.60353 
9.2 0.902289 1.59904 
9.3 0.780459 1.57361 
9.4 0.678164 1.53135 
9.5 0.593136 1.47636 
9.6 0.522919 1.41237 
9.7 0.465161 1.34256 
9.8 0.417752 1.26953 
9.9 0.378883 1.19532 
10 0.347044 1.12149 
10.1 0.320996 1.04918 
10.2 0.299735 0.979231 
10.3 0.282451 0.912189 
10.4 0.268496 0.848414 
10.5 0.257351 0.788111 
10.6 0.248601 0.731369 
10.7 0.241914 0.678191 
10.8 0.237027 0.628516 
10.9 0.233729 0.582242 
11 0.231852 0.539237 
11.1 0.231264 0.499346 
11.2 0.231862 0.462408 
11.3 0.233565 0.428251 
11.4 0.236313 0.396706 
11.5 0.240062 0.367604 
11.6 0.24478 0.340781 
11.7 0.25045 0.316079 
11.8 0.257063 0.293348 
11.9 0.264618 0.272445 
12 0.273124 0.253235 
12.1 0.282597 0.23559 
12.2 0.293058 0.219394 
12.3 0.304536 0.204535 
12.4 0.317065 0.190912 
12.5 0.330684 0.178429 
12.6 0.345438 0.166999 
12.7 0.361376 0.156541 
12.8 0.378555 0.146981 
12.9 0.397034 0.138251 
13 0.416878 0.130289 
13.1 0.438158 0.123038 
13.2 0.460949 0.116447 
13.3 0.485332 0.110469 
13.4 0.511392 0.105063 
13.5 0.539221 0.100191 
13.6 0.568915 0.0958194 
13.7 0.600574 0.0919204 
13.8 0.634306 0.0884687 
13.9 0.670222 0.0854436 
14 0.708438 0.0828283 
14.1 0.749074 0.0806102 
14.2 0.792254 0.0787808 
14.3 0.838107 0.0773364 
14.4 0.886761 0.076278 
14.5 0.938348 0.075612 
14.6 0.992997 0.0753509 
14.7 1.05084 0.0755142 
14.8 1.11199 0.0761293 
14.9 1.17656 0.0772334 
15 1.24466 0.0788749 
15.1 1.31636 0.0811163 
15.2 1.39171 0.084037 
15.3 1.47073 0.0877375 
15.4 1.55338 0.0923443 
15.5 1.63955 0.0980171 
15.6 1.72905 0.104956 
15.7 1.82157 0.113415 
15.8 1.91665 0.12371 
15.9 2.01364 0.136244 
16 2.11163 0.151518 
16.1 2.2094 0.170164 
16.2 2.30534 0.192968 
16.3 2.39736 0.220898 
16.4 2.48278 0.255131 
16.5 2.55826 0.297058 
16.6 2.61976 0.348264 
16.7 2.66259 0.41045 
16.8 2.68157 0.485259 
16.9 2.67143 0.573981 
17 2.6275 0.677114 
