0 0.7 0.7 
0.1 0.682544 0.678706 
0.2 0.667436 0.656989 
0.3 0.654566 0.635079 
0.4 0.643822 0.613176 
0.5 0.635101 0.591452 
0.6 0.628302 0.570057 
0.7 0.623334 0.549112 
0.8 0.620112 0.528721 
0.9 0.61856 0.508966 
1 0.618612 0.489912 
1.1 0.620206 0.471611 
1.2 0.623291 0.4541 
1.3 0.627821 0.437406 
1.4 0.633758 0.421546 
1.5 0.64107 0.40653 
1.6 0.649729 0.392363 
1.7 0.659713 0.379042 
1.8 0.671003 0.366564 
1.9 0.683584 0.35492 
2 0.697446 0.3441 
2.1 0.712576 0.334094 
2.2 0.728968 0.324891 
2.3 0.746614 0.31648 
2.4 0.765504 0.30885 
2.5 0.785631 0.301992 
2.6 0.806983 0.2959 
2.7 0.829547 0.290568 
2.8 0.853305 0.285994 
2.9 0.878235 0.282178 
3 0.904307 0.279124 
3.1 0.931485 0.276839 
3.2 0.959723 0.275335 
3.3 0.988962 0.274627 
3.4 1.01913 0.274736 
3.5 1.05015 0.275688 
3.6 1.08191 0.277513 
3.7 1.1143 0.280247 
3.8 1.14716 0.283934 
3.9 1.18033 0.288621 
4 1.21362 0.294362 
4.1 1.2468 0.301218 
4.2 1.27962 0.309253 
4.3 1.31179 0.318537 
4.4 1.34299 0.329141 
4.5 1.37286 0.341139 
4.6 1.40101 0.354604 
4.7 1.42703 0.3696 
4.8 1.45048 0.386187 
4.9 1.4709 0.404406 
5 1.48782 0.424277 
5.1 1.5008 0.445792 
5.2 1.50938 0.468904 
5.3 1.51319 0.493522 
5.4 1.5119 0.5195 
5.5 1.50527 0.546629 
5.6 1.49316 0.574636 
5.7 1.47557 0.603182 
5.8 1.45262 0.631862 
5.9 1.4246 0.66022 
6 1.39192 0.687758 
6.1 1.35511 0.713955 
6.2 1.31483 0.738295 
6.3 1.27181 0.760286 
6.4 1.22682 0.77949 
6.5 1.18064 0.795539 
6.6 1.13402 0.808154 
6.7 1.08767 0.817158 
6.8 1.04222 0.822474 
6.9 0.998211 0.824127 
7 0.956074 0.822232 
7.1 0.916155 0.816979 
7.2 0.878702 0.808625 
7.3 0.84388 0.797468 
7.4 0.811781 0.783838 
7.5 0.782438 0.768077 
7.6 0.755835 0.750531 
7.7 0.73192 0.731536 
7.8 0.710614 0.711412 
7.9 0.691824 0.690457 
8 0.675441 0.668942 
8.1 0.661357 0.647111 
8.2 0.64946 0.625181 
8.3 0.639642 0.603339 
8.4 0.6318 0.581747 
8.5 0.625838 0.560541 
8.6 0.621668 0.539835 
8.7 0.619209 0.519721 
8.8 0.618389 0.500276 
8.9 0.619143 0.481556 
9 0.621416 0.463608 
9.1 0.625159 0.446463 
9.2 0.630329 0.430143 
9.3 0.63689 0.414664 
9.4 0.644813 0.400031 
9.5 0.654072 0.386246 
9.6 0.664647 0.373307 
9.7 0.676522 0.361206 
9.8 0.689683 0.349935 
9.9 0.704118 0.339484 
10 0.719819 0.329842 
10.1 0.736778 0.320997 
10.2 0.754986 0.31294 
10.3 0.774436 0.305659 
10.4 0.795117 0.299148 
10.5 0.817018 0.293399 
10.6 0.840124 0.28841 
10.7 0.864414 0.284178 
10.8 0.889863 0.280705 
10.9 0.91644 0.277997 
11 0.944102 0.276063 
11.1 0.972799 0.274916 
11.2 1.00247 0.274574 
11.3 1.03303 0.27506 
11.4 1.0644 0.276401 
11.5 1.09646 0.278632 
11.6 1.12908 0.281791 
11.7 1.1621 0.285922 
11.8 1.19536 0.291078 
11.9 1.22863 0.297315 
12 1.26168 0.304695 
12.1 1.29424 0.313285 
12.2 1.32601 0.323155 
12.3 1.35666 0.33438 
12.4 1.3858 0.347031 
12.5 1.41305 0.361179 
12.6 1.43796 0.376887 
12.7 1.4601 0.394206 
12.8 1.479 0.413169 
12.9 1.4942 0.433786 
13 1.50524 0.45603 
13.1 1.51171 0.479837 
13.2 1.51326 0.50509 
13.3 1.50958 0.531617 
13.4 1.50048 0.55918 
13.5 1.48589 0.587476 
13.6 1.46586 0.616136 
13.7 1.44058 0.644731 
13.8 1.4104 0.672782 
13.9 1.37578 0.699779 
14 1.33732 0.725201 
14.1 1.29571 0.748539 
14.2 1.2517 0.769323 
14.3 1.20608 0.787143 
14.4 1.15961 0.801671 
14.5 1.11303 0.812672 
14.6 1.06701 0.820015 
14.7 1.02215 0.823669 
14.8 0.978938 0.823701 
14.9 0.937765 0.820263 
15 0.898934 0.813576 
15.1 0.862652 0.803917 
15.2 0.829052 0.791602 
15.3 0.798196 0.776967 
15.4 0.770094 0.760358 
15.5 0.744712 0.742118 
15.6 0.721986 0.722575 
15.7 0.701828 0.70204 
15.8 0.684138 0.6808 
15.9 0.668807 0.659114 
16 0.655723 0.637214 
16.1 0.644777 0.615302 
16.2 0.635864 0.593554 
16.3 0.628882 0.572121 
16.4 0.623739 0.551127 
16.5 0.620351 0.530678 
16.6 0.61864 0.510858 
16.7 0.618538 0.491734 
16.8 0.619984 0.473358 
16.9 0.622926 0.455768 
17 0.627318 0.438994 
17.1 0.63312 0.423052 
17.2 0.640299 0.407954 
17.3 0.648828 0.393704 
17.4 0.658683 0.380302 
17.5 0.669847 0.367741 
17.6 0.682304 0.356016 
17.7 0.696041 0.345117 
17.8 0.711049 0.335033 
17.9 0.727318 0.325752 
18 0.744842 0.317264 
18.1 0.763611 0.309558 
18.2 0.783618 0.302626 
18.3 0.804852 0.296459 
18.4 0.827299 0.291054 
18.5 0.850941 0.286406 
18.6 0.875758 0.282516 
18.7 0.901721 0.279387 
18.8 0.928793 0.277027 
18.9 0.95693 0.275447 
19 0.986074 0.27466 
19.1 1.01616 0.274689 
19.2 1.0471 0.275557 
19.3 1.07879 0.277296 
19.4 1.11112 0.27994 
19.5 1.14394 0.283532 
19.6 1.1771 0.28812 
19.7 1.21038 0.293756 
19.8 1.24359 0.3005 
19.9 1.27645 0.308418 
20 1.3087 0.317577 
20.1 1.34 0.328049 
20.2 1.37002 0.339909 
20.3 1.39836 0.353227 
20.4 1.42461 0.368072 
20.5 1.44833 0.384502 
20.6 1.46906 0.40256 
20.7 1.48634 0.42227 
20.8 1.49972 0.443627 
20.9 1.50875 0.466587 
21 1.51304 0.491064 
21.1 1.51226 0.516918 
21.2 1.50615 0.543945 
21.3 1.49458 0.571881 
21.4 1.47752 0.600391 
21.5 1.45509 0.629078 
21.6 1.42754 0.657489 
21.7 1.39529 0.685128 
21.8 1.35886 0.711479 
21.9 1.31889 0.736022 
22 1.2761 0.758262 
22.1 1.23126 0.777755 
22.2 1.18516 0.794124 
22.3 1.13855 0.807083 
22.4 1.09215 0.816443 
22.5 1.04659 0.822119 
22.6 1.00242 0.824125 
22.7 0.960082 0.822567 
22.8 0.919934 0.817631 
22.9 0.882233 0.809566 
23 0.84715 0.798668 
23.1 0.814784 0.785263 
23.2 0.785173 0.769695 
23.3 0.758304 0.752307 
23.4 0.734131 0.733439 
23.5 0.712576 0.713412 
23.6 0.693545 0.692525 
23.7 0.676933 0.671053 
23.8 0.66263 0.649243 
23.9 0.650525 0.627314 
24 0.640509 0.605456 
24.1 0.632479 0.583833 
24.2 0.626338 0.562584 
24.3 0.621997 0.541825 
24.4 0.619375 0.52165 
24.5 0.618399 0.502137 
24.6 0.619003 0.483345 
24.7 0.62113 0.465319 
24.8 0.624731 0.448095 
24.9 0.629764 0.431695 
25 0.636191 0.416133 
25.1 0.643983 0.401417 
25.2 0.653113 0.38755 
25.3 0.663561 0.374529 
25.4 0.67531 0.362347 
25.5 0.688346 0.350995 
25.6 0.702658 0.340465 
25.7 0.718236 0.330745 
25.8 0.735073 0.321823 
25.9 0.75316 0.313689 
26 0.772489 0.306334 
26.1 0.793051 0.299748 
26.2 0.814834 0.293926 
26.3 0.837823 0.288862 
26.4 0.861999 0.284556 
26.5 0.887337 0.281009 
26.6 0.913805 0.278227 
26.7 0.941364 0.276217 
26.8 0.969963 0.274992 
26.9 0.999541 0.274571 
27 1.03002 0.274975 
27.1 1.06132 0.276232 
27.2 1.09331 0.278375 
27.3 1.12588 0.281441 
27.4 1.15888 0.285476 
27.5 1.19212 0.29053 
27.6 1.22539 0.296659 
27.7 1.25848 0.303925 
27.8 1.2911 0.312394 
27.9 1.32296 0.322136 
28 1.35373 0.333226 
28.1 1.38304 0.345735 
28.2 1.41049 0.359735 
28.3 1.43565 0.375288 
28.4 1.45808 0.392449 
28.5 1.47732 0.411251 
28.6 1.49289 0.431707 
28.7 1.50436 0.453795 
28.8 1.51129 0.477454 
28.9 1.51333 0.502573 
29 1.51017 0.528985 
29.1 1.50161 0.55646 
29.2 1.48755 0.5847 
29.3 1.46805 0.613343 
29.4 1.44327 0.641964 
29.5 1.41354 0.67009 
29.6 1.37933 0.697213 
29.7 1.34121 0.722811 
29.8 1.29988 0.746373 
29.9 1.25607 0.767425 
30 1.21056 0.785549 
30.1 1.16414 0.800409 
30.2 1.11754 0.811761 
30.3 1.07145 0.819462 
30.4 1.02645 0.823474 
30.5 0.983059 0.823853 
30.6 0.941673 0.820744 
30.7 0.902603 0.814362 
30.8 0.866067 0.804979 
30.9 0.832202 0.792908 
31 0.801077 0.778484 
31.1 0.772708 0.762052 
31.2 0.747064 0.743955 
31.3 0.724083 0.724525 
31.4 0.70368 0.704074 
31.5 0.685754 0.682891 
31.6 0.670198 0.661237 
31.7 0.656901 0.639348 
31.8 0.645752 0.617429 
31.9 0.636645 0.595659 
32 0.629479 0.574189 
32.1 0.624161 0.553148 
32.2 0.620606 0.532642 
32.3 0.618735 0.512757 
32.4 0.618479 0.493563 
32.5 0.619777 0.475112 
32.6 0.622576 0.457445 
32.7 0.626828 0.44059 
32.8 0.632494 0.424566 
32.9 0.639541 0.409386 
33 0.647939 0.395054 
33.1 0.657667 0.381569 
33.2 0.668704 0.368927 
33.3 0.681035 0.357121 
33.4 0.694648 0.346142 
33.5 0.709533 0.335978 
33.6 0.72568 0.32662 
33.7 0.743082 0.318055 
33.8 0.76173 0.310274 
33.9 0.781617 0.303267 
34 0.802732 0.297026 
34.1 0.825061 0.291546 
34.2 0.848589 0.286825 
34.3 0.873293 0.282861 
34.4 0.899145 0.279658 
34.5 0.926111 0.277223 
34.6 0.954147 0.275566 
34.7 0.983196 0.274702 
34.8 1.01319 0.27465 
34.9 1.04405 0.275435 
35 1.07568 0.277087 
35.1 1.10795 0.279642 
35.2 1.14073 0.28314 
35.3 1.17386 0.287628 
35.4 1.20714 0.29316 
35.5 1.24037 0.299794 
35.6 1.27328 0.307594 
35.7 1.3056 0.316629 
35.8 1.33701 0.32697 
35.9 1.36717 0.338692 
36 1.39569 0.351865 
36.1 1.42216 0.366559 
36.2 1.44614 0.382832 
36.3 1.46719 0.400731 
36.4 1.48483 0.42028 
36.5 1.4986 0.441477 
36.6 1.50807 0.464285 
36.7 1.51284 0.488619 
36.8 1.51256 0.514347 
36.9 1.50698 0.541271 
37 1.49595 0.569132 
37.1 1.47942 0.597602 
37.2 1.4575 0.626291 
37.3 1.43044 0.65475 
37.4 1.39862 0.682487 
37.5 1.36257 0.708986 
37.6 1.32291 0.733727 
37.7 1.28036 0.756212 
37.8 1.23569 0.77599 
37.9 1.18968 0.792677 
38 1.14309 0.805978 
38.1 1.09664 0.815694 
38.2 1.05097 0.821729 
38.3 1.00664 0.824088 
38.4 0.96411 0.82287 
38.5 0.923737 0.818253 
38.6 0.885789 0.81048 
38.7 0.850445 0.799844 
38.8 0.817812 0.786668 
38.9 0.787933 0.771295 
39 0.7608 0.75407 
39.1 0.736367 0.735331 
39.2 0.714561 0.715403 
39.3 0.695289 0.694587 
39.4 0.678446 0.673161 
39.5 0.663923 0.651374 
39.6 0.651609 0.629448 
39.7 0.641395 0.607575 
39.8 0.633176 0.585923 
39.9 0.626855 0.564632 
40 0.622343 0.543821 
40.1 0.619557 0.523586 
40.2 0.618423 0.504005 
40.3 0.618876 0.48514 
40.4 0.620858 0.467039 
40.5 0.624318 0.449735 
40.6 0.629213 0.433254 
40.7 0.635506 0.41761 
40.8 0.643166 0.402812 
40.9 0.652167 0.388863 
41 0.662487 0.375759 
41.1 0.67411 0.363495 
41.2 0.687021 0.352064 
41.3 0.701209 0.341454 
41.4 0.716665 0.331655 
41.5 0.733379 0.322657 
41.6 0.751345 0.314447 
41.7 0.770554 0.307016 
41.8 0.790996 0.300355 
41.9 0.812661 0.294459 
42 0.835533 0.289322 
42.1 0.859595 0.284942 
42.2 0.884821 0.281321 
42.3 0.911181 0.278464 
42.4 0.938636 0.276378 
42.5 0.967136 0.275077 
42.6 0.996622 0.274576 
42.7 1.02702 0.274899 
42.8 1.05824 0.276072 
42.9 1.09017 0.278126 
43 1.12269 0.281101 
43.1 1.15565 0.28504 
43.2 1.18888 0.289992 
43.3 1.22216 0.296014 
43.4 1.25527 0.303166 
43.5 1.28796 0.311515 
43.6 1.31991 0.32113 
43.7 1.3508 0.332086 
43.8 1.38026 0.344454 
43.9 1.40791 0.358305 
44 1.43332 0.373705 
44.1 1.45603 0.390707 
44.2 1.4756 0.409349 
44.3 1.49155 0.429644 
44.4 1.50343 0.451576 
44.5 1.51083 0.475086 
44.6 1.51336 0.500069 
44.7 1.51071 0.526364 
44.8 1.50268 0.553748 
44.9 1.48916 0.581928 
45 1.47018 0.610549 
45.1 1.4459 0.639193 
45.2 1.41664 0.667389 
45.3 1.38284 0.694632 
45.4 1.34507 0.720401 
45.5 1.30402 0.744183 
45.6 1.26042 0.765499 
45.7 1.21505 0.783924 
45.8 1.16868 0.799114 
45.9 1.12207 0.810815 
46 1.07589 0.818875 
46.1 1.03077 0.823245 
46.2 0.987199 0.823973 
46.3 0.945603 0.821194 
46.4 0.906296 0.815119 
46.5 0.869506 0.806015 
46.6 0.835377 0.794191 
46.7 0.803985 0.779981 
46.8 0.775348 0.763729 
46.9 0.749442 0.74578 
47 0.726205 0.726465 
47.1 0.705555 0.7061 
47.2 0.687393 0.684976 
47.3 0.671611 0.663358 
47.4 0.658099 0.641483 
47.5 0.646745 0.619558 
47.6 0.637444 0.597766 
47.7 0.630094 0.576261 
47.8 0.6246 0.555173 
47.9 0.620877 0.534611 
48 0.618845 0.514663 
48.1 0.618435 0.495399 
48.2 0.619584 0.476873 
48.3 0.622239 0.459128 
48.4 0.626352 0.442193 
48.5 0.631882 0.426089 
48.6 0.638795 0.410826 
48.7 0.647063 0.396411 
48.8 0.656662 0.382844 
48.9 0.667573 0.37012 
49 0.679779 0.358233 
49.1 0.693268 0.347174 
49.2 0.708029 0.336932 
49.3 0.724053 0.327495 
49.4 0.741334 0.318854 
49.5 0.759861 0.310997 
49.6 0.779628 0.303915 
49.7 0.800624 0.2976 
49.8 0.822836 0.292046 
49.9 0.846248 0.287251 
50 0.870838 0.283213 
50.1 0.89658 0.279936 
50.2 0.92344 0.277426 
50.3 0.951373 0.275693 
