0 0.5 0.5 
0.1 0.50082 0.475628 
0.2 0.503232 0.452517 
0.3 0.507173 0.430666 
0.4 0.512594 0.410062 
0.5 0.519456 0.390684 
0.6 0.527729 0.372504 
0.7 0.537393 0.355488 
0.8 0.548435 0.339601 
0.9 0.56085 0.324805 
1 0.574638 0.311061 
1.1 0.589805 0.298329 
1.2 0.606361 0.286573 
1.3 0.624321 0.275756 
1.4 0.643701 0.265843 
1.5 0.664522 0.256802 
1.6 0.686804 0.248604 
1.7 0.710572 0.241222 
1.8 0.735847 0.234633 
1.9 0.762651 0.22882 
2 0.791004 0.223767 
2.1 0.820923 0.219464 
2.2 0.85242 0.215906 
2.3 0.885502 0.213092 
2.4 0.920166 0.211029 
2.5 0.956403 0.209728 
2.6 0.994187 0.209208 
2.7 1.03348 0.209495 
2.8 1.07423 0.210624 
2.9 1.11635 0.212638 
3 1.15973 0.215591 
3.1 1.20425 0.219549 
3.2 1.24973 0.224588 
3.3 1.29596 0.230799 
3.4 1.34267 0.238287 
3.5 1.38955 0.247172 
3.6 1.43621 0.257592 
3.7 1.48223 0.269699 
3.8 1.52706 0.283662 
3.9 1.57011 0.299663 
4 1.6107 0.317895 
4.1 1.64806 0.338556 
4.2 1.68136 0.361839 
4.3 1.7097 0.387919 
4.4 1.73214 0.41694 
4.5 1.74775 0.448988 
4.6 1.75563 0.484072 
4.7 1.75496 0.522089 
4.8 1.74511 0.562797 
4.9 1.72564 0.605793 
5 1.69644 0.650488 
5.1 1.65769 0.696109 
5.2 1.61 0.741713 
5.3 1.55429 0.786222 
5.4 1.49184 0.828483 
5.5 1.42415 0.867341 
5.6 1.3529 0.901723 
5.7 1.27978 0.930712 
5.8 1.20643 0.953611 
5.9 1.1343 0.969981 
6 1.06464 0.979653 
6.1 0.998405 0.982715 
6.2 0.936309 0.979476 
6.3 0.8788 0.970425 
6.4 0.826112 0.956173 
6.5 0.7783 0.937409 
6.6 0.735284 0.914849 
6.7 0.696887 0.889207 
6.8 0.662868 0.861162 
6.9 0.63295 0.831341 
7 0.606844 0.80031 
7.1 0.584257 0.768566 
7.2 0.56491 0.736537 
7.3 0.54854 0.704584 
7.4 0.534907 0.673009 
7.5 0.523794 0.642054 
7.6 0.515005 0.611916 
7.7 0.50837 0.582743 
7.8 0.503742 0.554649 
7.9 0.50099 0.527715 
8 0.500005 0.501996 
8.1 0.500695 0.477524 
8.2 0.502983 0.454312 
8.3 0.506805 0.432361 
8.4 0.512109 0.411659 
8.5 0.518857 0.392184 
8.6 0.527018 0.373909 
8.7 0.536572 0.356802 
8.8 0.547505 0.340827 
8.9 0.559811 0.325945 
9 0.573489 0.312118 
9.1 0.588546 0.299308 
9.2 0.604991 0.287475 
9.3 0.622838 0.276585 
